measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,687,Injuries,2,Percent,2006,0.10020181871924899,0.10595240780767644,0.09272343481295826
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,687,Injuries,3,Rate,2006,67.11453697986259,72.58875201302745,61.25547405393391
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2006,13748844.000303548,14257627.75233861,13287602.515357547
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2006,0.7951403462580188,0.8019356822341028,0.7890400937281367
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2006,564.249507284907,585.1298795834081,545.3202590794292
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,1,Number,2007,1791390.1790434478,1863225.4442086476,1673727.6969180712
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,2,Percent,2007,0.10421620603235945,0.10641728494913578,0.09736661179420547
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,3,Rate,2007,72.99234645346944,75.91936069294405,68.198047165496
1,Deaths,44566,European Region,3,Both,22,All ages,294,All causes,1,Number,2007,9144712.615951793,9183213.629873132,9106032.4165881
1,Deaths,44566,European Region,3,Both,22,All ages,294,All causes,2,Percent,2007,1.0,1.0,1.0
1,Deaths,44566,European Region,3,Both,22,All ages,294,All causes,3,Rate,2007,1019.2950428701319,1023.5864727141953,1014.9836405194571
1,Deaths,44566,European Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2007,440227.6289254998,456603.5440626498,414677.82261751074
1,Deaths,44566,European Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2007,0.04813965040286058,0.0498707311008194,0.045371094477773655
1,Deaths,44566,European Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2007,49.06899306113723,50.89429800211945,46.22114075459273
1,Deaths,44566,European Region,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2007,8054446.987180542,8103502.829818738,8015214.7329639755
1,Deaths,44566,European Region,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2007,0.8807768133296832,0.8851421079563684,0.8783594014082132
1,Deaths,44566,European Region,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2007,897.7710106244697,903.2389109647938,893.3980747080573
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,687,Injuries,1,Number,2006,331432.10344071576,373988.30619147694,291668.8110369122
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,687,Injuries,2,Percent,2006,0.06112645778180727,0.06734492948423598,0.055039981580889734
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,687,Injuries,3,Rate,2006,65.4588444370202,73.8638233958273,57.605473732302436
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2006,9926512.59298619,10427118.999996988,9464316.235675199
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2006,0.8282825498655975,0.8375110006033839,0.8229089104593121
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2006,551.953426383039,579.7891258827951,526.253477817032
1,Deaths,44566,European Region,3,Both,22,All ages,687,Injuries,1,Number,2007,650037.9998457491,658932.2889399275,634722.9060798802
1,Deaths,44566,European Region,3,Both,22,All ages,687,Injuries,2,Percent,2007,0.07108353626745723,0.0719603055745587,0.0693717489129415
1,Deaths,44566,European Region,3,Both,22,All ages,687,Injuries,3,Rate,2007,72.45503918452275,73.44642132678223,70.74797633714458
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,1,Number,2006,5421488.768666678,5797900.023693617,5073137.189514679
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,2,Percent,2006,1.0,1.0,1.0
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,3,Rate,2006,1070.7604551309973,1145.1028182616687,1001.9599629868203
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2006,3554938.0307311956,3836163.2040228294,3300127.3020279002
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2006,0.6557011593655975,0.6794516308405074,0.6299592866193748
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2006,702.1110300454189,757.6538536861098,651.785139228217
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,294,All causes,1,Number,2007,11991053.078199465,12520749.316923937,11481781.390144551
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,294,All causes,2,Percent,2007,1.0,1.0,1.0
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,294,All causes,3,Rate,2007,662.9496052919733,692.2349324518926,634.7934906971507
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2007,910250.7536356302,959007.4231182663,855780.5807564222
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2007,0.07592978245551725,0.08022693166340172,0.07162805517267
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2007,50.32505267919926,53.02066369668613,47.31355907851551
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2007,8094871.795250904,8173399.892561175,8054167.2606134135
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2007,0.8814345955055897,0.8897082828136936,0.877205388997842
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2007,724.8791113026839,731.9111408184525,721.2341039893727
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,1,Number,2006,17290810.705708314,17851613.776189573,16764293.681492405
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,2,Percent,2006,1.0,1.0,1.0
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,3,Rate,2006,709.6110350104425,732.6262685963297,688.0028931561612
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2006,1711880.2146624962,1816420.513614779,1618698.7808461683
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2006,0.09901467285381405,0.10475764152823772,0.09379597381399483
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2006,70.25518419095954,74.5454948653653,66.43103882151584
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,1,Number,2006,1830086.4907422678,1902038.814038372,1712928.8607779567
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,2,Percent,2006,0.1058449808881673,0.10792549530647644,0.09930272752510247
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,3,Rate,2006,75.10634353457586,78.05925091842089,70.29822039487249
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,1,Number,2007,602902.7553975176,617084.4009568784,575575.6277406423
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,2,Percent,2007,0.06564871307048241,0.06715506104255628,0.06272127633192161
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,3,Rate,2007,53.988701067617846,55.2586382438818,51.54161302083843
1,Deaths,44566,European Region,3,Both,22,All ages,687,Injuries,1,Number,2009,600528.159792446,609539.5752555685,583624.2412608545
1,Deaths,44566,European Region,3,Both,22,All ages,687,Injuries,2,Percent,2009,0.06635325921025927,0.067246452291054,0.06454237504703306
1,Deaths,44566,European Region,3,Both,22,All ages,687,Injuries,3,Rate,2009,66.52030463895484,67.51849613432489,64.6478632022332
1,Deaths,44566,European Region,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2009,8024421.219162412,8075756.98021116,7981534.191366212
1,Deaths,44566,European Region,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2009,0.886630942346255,0.8911529564108854,0.8841292864242091
1,Deaths,44566,European Region,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2009,888.8624710529201,894.5489162397964,884.1118892399901
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,1,Number,2008,17466194.509599563,18000711.40433368,16930329.105999563
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,2,Percent,2008,1.0,1.0,1.0
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,3,Rate,2008,707.0671399734509,728.7054729153753,685.3742166451353
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,1602898.2060393947,1693111.5672937196,1522476.4912299034
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.09178108718352719,0.09697343118672806,0.0874155263866031
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,64.88858518035775,68.54060584773494,61.63295031090439
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2008,14012496.655509561,14488407.72888178,13537298.606475431
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2008,0.8022526105371532,0.8097790061892647,0.7967597966658593
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2008,567.2544141572033,586.5202640448857,548.017428947469
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,1,Number,2008,1850799.6480506458,1929842.8450046473,1720648.521070805
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,2,Percent,2008,0.10596630227932034,0.10829489027062317,0.09887148710111221
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,687,Injuries,3,Rate,2008,74.92414063588937,78.12397029391295,69.65535784136718
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2008,8170062.522415916,8248503.915092002,8127331.670780809
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2008,0.8819907591728199,0.8905179027280914,0.877630214735076
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2008,725.3784015383856,732.3428148311481,721.5845460115258
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,1,Number,2008,5301504.053420029,5691652.297505895,4930253.037661656
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,2,Percent,2008,1.0,1.0,1.0
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,3,Rate,2008,993.3655452031498,1066.469294496031,923.8026506056951
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,3367069.7032539416,3645985.4598848224,3105897.506806272
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.6351117149890028,0.6583462901459028,0.61002367439735
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,630.9022869372611,683.1639281356024,581.9653326876887
1,Deaths,44564,Region of the Americas,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2008,4723034.151036714,4773720.953685705,4684613.223814108
1,Deaths,44564,Region of the Americas,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2008,0.7950123648126671,0.8028180762719394,0.7897471415044951
1,Deaths,44564,Region of the Americas,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2008,519.2055878782718,524.7776143183653,514.9819554700538
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,687,Injuries,1,Number,2008,1832713.1262866699,1949322.3728103302,1635190.4205536486
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,687,Injuries,2,Percent,2008,0.08980899775495609,0.09403583572323597,0.080513718700643
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,687,Injuries,3,Rate,2008,68.25543983116086,72.59829922126045,60.89913350963382
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,1,Number,2008,603489.2185432578,618288.2866916292,574439.8533270148
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,2,Percent,2008,0.0651488639570491,0.06669995176172533,0.062058576823134495
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,3,Rate,2008,53.5807459846844,54.89468016429077,51.00160022558534
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,294,All causes,1,Number,2008,20406619.29974011,21179210.929765087,19673302.017327063
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,294,All causes,2,Percent,2008,1.0,1.0,1.0
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,294,All causes,3,Rate,2008,760.0004363983293,788.7739420609842,732.6896189392403
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,7846103.757972378,8461729.27904594,7336488.440969232
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.38444125141603164,0.4081689026444587,0.3654180073957035
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,292.2111787600959,315.13882090412443,273.23165757489954
1,Deaths,44563,African Region,3,Both,22,All ages,687,Injuries,1,Number,2008,507758.3191520963,568166.2438588099,448412.3346009706
1,Deaths,44563,African Region,3,Both,22,All ages,687,Injuries,2,Percent,2008,0.0594932267537442,0.06497662457471567,0.053333203504930565
1,Deaths,44563,African Region,3,Both,22,All ages,687,Injuries,3,Rate,2008,61.31114729803185,68.60532452755794,54.14519794158038
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,294,All causes,1,Number,2008,9263209.954450196,9281329.737957591,9246186.87368189
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,294,All causes,2,Percent,2008,1.0,1.0,1.0
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,294,All causes,3,Rate,2008,822.4334160770402,824.0421797261268,820.922023100171
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,489658.2134910003,517063.3007362646,437904.6262079306
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.05286037687012986,0.05580004404574382,0.0473294338547472
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,43.4742685539709,45.90742721407278,38.87933010469095
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,687,Injuries,1,Number,2009,363857.3793585167,394250.9015031927,331558.4462021757
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,687,Injuries,2,Percent,2009,0.09721846595108236,0.10193945940541028,0.08975670948958168
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,687,Injuries,3,Rate,2009,61.14936033490485,66.25725299534332,55.72124697496115
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2008,1592619.0786363005,1755774.3963225263,1427343.03562469
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2008,0.300422668373425,0.3226483133268054,0.27741073739846683
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2008,298.41586527315707,328.98697669230563,267.4473844569754
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2009,8218950.9236300355,8298493.093641117,8174747.1283283895
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2009,0.8826202053098651,0.891416337162584,0.8781127576465753
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2009,723.9390631188592,730.9452716449024,720.0455182547619
1,Deaths,44563,African Region,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2008,2283603.3988206633,2521538.0389281153,2048599.5888350261
1,Deaths,44563,African Region,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2008,0.26758194882329156,0.2915116735524706,0.24309639069974356
1,Deaths,44563,African Region,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2008,275.7420983061042,304.47239226030797,247.3656982233079
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2009,10766950.78703093,11225360.990452794,10319552.275690386
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2009,0.5372539708200225,0.5538358366688853,0.516347580387723
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2009,394.10530204869644,410.8846015231013,377.72906620108824
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2008,10727802.415481038,11189817.445445875,10239617.75285869
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2008,0.525749750829012,0.54300564793513,0.5049194454883157
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2008,399.5338178070722,416.74056916741847,381.3524350318923
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,1,Number,2009,603496.5233926891,618807.0514015045,573720.1040205549
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,2,Percent,2009,0.06480830745062835,0.0664138093028435,0.061678753655094745
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,687,Injuries,3,Rate,2009,53.156991908090205,54.50556904470382,50.53423465554095
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2009,14267120.743298793,14782958.60744881,13807121.240805821
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2009,0.8123128509663969,0.819813048297418,0.8072492181225099
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2009,574.3216940464374,595.0867020198285,555.8044544235534
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,1,Number,2009,17563362.60862185,18130219.044741955,17004411.46201667
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,294,All causes,3,Rate,2009,707.0116211971764,729.8303773100067,684.5110918203395
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,1555860.1087614954,1642603.8154617716,1478630.606249826
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.08859491911523475,0.09323210064014878,0.08422512878887324
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,62.63101220215567,66.12287250644104,59.5221453529214
1,Deaths,44565,South-East Asia Region,3,Both,22,All ages,687,Injuries,1,Number,2008,1322929.419224854,1413077.9189557799,1168297.5865188348
1,Deaths,44565,South-East Asia Region,3,Both,22,All ages,687,Injuries,2,Percent,2008,0.10418542768860993,0.10929300953235561,0.09250019872007269
1,Deaths,44565,South-East Asia Region,3,Both,22,All ages,687,Injuries,3,Rate,2008,75.09120348033153,80.20815018842418,66.31409848476204
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2009,10438679.886692688,10951599.439091826,9969598.471219365
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2009,0.839632066224059,0.8506085527979043,0.8341959665537838
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2009,570.7724687816041,598.8181950982448,545.1237506989088
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,687,Injuries,1,Number,2008,341815.27152979077,386071.692485508,300880.67335452756
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,687,Injuries,2,Percent,2008,0.06446561663757278,0.07093030690117416,0.05834104160529048
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,687,Injuries,3,Rate,2008,64.0473929927318,72.33990834091037,56.377301821565005
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2009,2159131.9582027965,2286517.8208731413,2031693.7630520922
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2009,0.5770236752519716,0.5947432880354366,0.5583651206596685
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2009,362.86068556729725,384.268974803412,341.44360140800705
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,294,All causes,1,Number,2009,12432253.010254577,12977659.550587663,11882708.593260946
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,294,All causes,3,Rate,2009,679.7782689194765,709.600338462237,649.7299460474965
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,883949.6360754777,932539.8283396893,827765.5427628473
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.07111973382084513,0.0752042485378235,0.06680161685125305
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,48.33313422175009,50.98997821909999,45.26106629799019
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,1,Number,2009,5261790.352640436,5666715.918685452,4874105.021327404
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,294,All causes,3,Rate,2009,960.2418208945735,1034.1380495177295,889.4918206998054
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,3286205.288855959,3579163.569644652,3018737.9669787167
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.62452432084974,0.648340833159378,0.5997198615350687
1,Deaths,44578,World Bank Low Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,599.7106571950221,653.1735992997974,550.8996459276665
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,294,All causes,1,Number,2009,9311993.942315754,9329925.144000327,9293050.23554814
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,294,All causes,3,Rate,2009,820.216136220844,821.7955467160207,818.5475425698079
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,489546.49529303104,517676.3364322413,436694.47344753484
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.05257148723950698,0.05562557861115122,0.046916136534992485
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,43.1200811938941,45.59780505783075,38.46478594583985
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,294,All causes,1,Number,2009,3742959.532818664,4012856.291448467,3475712.0716245896
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,294,All causes,3,Rate,2009,629.0365241315485,674.394994463451,584.1232910071973
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,1219970.1952573499,1360221.1244644357,1091747.1553488858
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.3257578587969459,0.34496531122173885,0.30792640764686147
1,Deaths,44567,Eastern Mediterranean Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2009,205.02647822934634,228.59685248562624,183.47749416195495
1,Deaths,44563,African Region,3,Both,22,All ages,294,All causes,1,Number,2008,8535599.662351966,9074568.252872676,8024944.821299999
1,Deaths,44563,African Region,3,Both,22,All ages,294,All causes,2,Percent,2008,1.0,1.0,1.0
1,Deaths,44563,African Region,3,Both,22,All ages,294,All causes,3,Rate,2008,1030.6624006661152,1095.7421470651682,969.0015021692232
1,Deaths,44563,African Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2008,5744237.944379201,6194396.355611704,5333136.497157617
1,Deaths,44563,African Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2008,0.6729248244229641,0.7003717999530644,0.6461886807773972
1,Deaths,44563,African Region,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2008,693.6091550619794,747.9651894537199,643.9691975579316
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,687,Injuries,1,Number,2009,1109623.4874863965,1191607.6352628695,973805.5471800365
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,687,Injuries,2,Percent,2009,0.08924819995509495,0.09253996158464711,0.07883397815727712
1,Deaths,44568,Western Pacific Region,3,Both,22,All ages,687,Injuries,3,Rate,2009,60.67266591612356,65.15544486281648,53.246330217074224
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,294,All causes,1,Number,2009,20042808.990920216,20819694.883747317,19329449.66077078
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,294,All causes,3,Rate,2009,733.6317818769485,762.068323986791,707.520517895281
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2009,7592599.319852187,8205697.29092964,7076170.635187598
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",2,Percent,2009,0.3787649868530006,0.40217794493590164,0.3600271317185173
